MatchID,Series,League,StartTime,MatchLength,Duration,Winner,Radiant,RadiantPlayers,Dire,DirePlayers,RadiantKills,DireKills,WinningTeam,LosingTeam
3041548797,,3726,08 Mar 2017 02:06,30:45,1845,Dire,Unknown Radiant Team,"D4nT3! , Unknown, mikasha  :3, FUMBY, God. Zetz",Bac Gaming House x d!,"Aretes, I´m Crazy ,sorry, Anonymous, Frantic, Unknown",15,35,Bac Gaming House x d!,Unknown Radiant Team
3041494517,123911.0,3726,08 Mar 2017 12:43,44:35,2675,Dire,Bac Gaming House x d!,"rsi, Aretes, I´m Crazy ,sorry, Anonymous, Unknown",LCA E-SPORT,"D4nT3! , Unknown, mikasha  :3, FUMBY, God. Zetz",39,48,LCA E-SPORT,Bac Gaming House x d!
3036919730,123312.0,3726,05 Mar 2017 02:55,44:21,2661,Dire,WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",Faceless,"Black^, iceiceice, xy, NutZ, Jabz",16,32,Faceless,WarriorsGaming.Unity
3036757284,123312.0,3726,05 Mar 2017 01:42,43:59,2639,Radiant,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",26,19,Faceless,WarriorsGaming.Unity
3036631111,123312.0,3726,05 Mar 2017 12:43,30:38,1838,Radiant,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",18,8,Faceless,WarriorsGaming.Unity
3034884098,123027.0,3726,04 Mar 2017 05:39,34:16,2056,Dire,Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",11,26,WarriorsGaming.Unity,Clutch Gamers
3034690028,123027.0,3726,04 Mar 2017 04:09,1:03:39,3819,Dire,WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",38,36,Clutch Gamers,WarriorsGaming.Unity
3034505944,123027.0,3726,04 Mar 2017 02:49,50:44,3044,Dire,Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",23,41,WarriorsGaming.Unity,Clutch Gamers
3034315917,122969.0,3726,04 Mar 2017 01:26,39:38,2378,Dire,Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",25,48,WarriorsGaming.Unity,Geek Fam
3034187052,122969.0,3726,04 Mar 2017 12:26,33:26,2006,Dire,Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",16,30,WarriorsGaming.Unity,Geek Fam
3034027961,122969.0,3726,04 Mar 2017 11:03,59:58,3598,Dire,WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",31,34,Geek Fam,WarriorsGaming.Unity
3032508321,122764.0,3726,03 Mar 2017 04:12,31:57,1917,Radiant,WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",27,14,WarriorsGaming.Unity,Mineski
3032403618,122750.0,3726,03 Mar 2017 03:25,25:40,1540,Radiant,Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",30,7,Mineski,WarriorsGaming.Unity
3032267242,122738.0,3726,03 Mar 2017 02:25,38:02,2282,Radiant,WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",35,22,WarriorsGaming.Unity,Mineski
3032008366,122721.0,3726,03 Mar 2017 12:20,32:06,1926,Radiant,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",32,11,Faceless,Clutch Gamers
3031875960,122721.0,3726,03 Mar 2017 11:01,46:04,2764,Dire,Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",Faceless,"Black^, iceiceice, xy, NutZ, Jabz",26,39,Faceless,Clutch Gamers
3030381197,122555.0,3726,02 Mar 2017 02:49,24:21,1461,Dire,Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",8,27,Geek Fam,Execration
3030280075,122555.0,3726,02 Mar 2017 02:01,21:06,1266,Dire,Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",4,28,Geek Fam,Execration
3028466100,122379.0,3726,01 Mar 2017 02:58,27:07,1627,Dire,Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",Faceless,"Black^, iceiceice, xy, NutZ, Jabz",16,26,Faceless,Mineski
3028349106,122379.0,3726,01 Mar 2017 02:02,33:41,2021,Radiant,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",26,15,Faceless,Mineski
3024710248,122065.0,3726,27 Feb 2017 03:09,25:42,1542,Dire,MVP HOT6,"ShuMa, Doctor, ReiSeN,  , Grace",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",10,29,WarriorsGaming.Unity,MVP HOT6
3024561989,122056.0,3726,27 Feb 2017 02:00,42:15,2535,Radiant,WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",MVP HOT6,"ShuMa, Doctor, ReiSeN,  , Grace",36,29,WarriorsGaming.Unity,MVP HOT6
3024336661,122038.0,3726,27 Feb 2017 12:00,37:10,2230,Radiant,Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",Geek Fam,"Deth-sama. , Roddgee, Crimson, Teehee, Syeonix",30,16,Clutch Gamers,Geek Fam
3024245910,122038.0,3726,27 Feb 2017 11:03,34:17,2057,Dire,Geek Fam,"Deth-sama. , Roddgee, Crimson, Teehee, Syeonix",Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",5,21,Clutch Gamers,Geek Fam
3022715515,121803.0,3726,26 Feb 2017 02:49,41:04,2464,Dire,Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",Faceless,"Black^, iceiceice, xy, NutZ, Jabz",12,34,Faceless,Execration
3022691596,121763.0,5077,26 Feb 2017 02:38,37:56,2276,Dire,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",14,26,Team Liquid,Team VGJ
3022638167,121803.0,3726,26 Feb 2017 02:13,16:55,1015,Radiant,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",12,2,Faceless,Execration
3022528136,121763.0,5077,26 Feb 2017 01:20,47:57,2877,Radiant,Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",16,32,Team Liquid,Team VGJ
3022503819,121762.0,3726,26 Feb 2017 01:09,40:09,2409,Dire,WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",15,29,Clutch Gamers,WarriorsGaming.Unity
3022421923,121763.0,5077,26 Feb 2017 12:27,24:16,1456,Dire,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",8,14,Team Liquid,Team VGJ
3022396307,121762.0,3726,26 Feb 2017 12:13,27:47,1667,Radiant,Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",27,13,Clutch Gamers,WarriorsGaming.Unity
3022275063,121763.0,5077,26 Feb 2017 11:09,53:49,3229,Dire,Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",22,37,Team VGJ,Team Liquid
3022264614,121762.0,3726,26 Feb 2017 11:03,43:50,2630,Radiant,WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",37,32,WarriorsGaming.Unity,Clutch Gamers
3021982129,121723.0,5077,26 Feb 2017 08:38,38:30,2310,Dire,OG Dota2,"n0tail, JerAx, s4, Fly, ana",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",11,32,Team VGJ,OG Dota2
3021828707,121723.0,5077,26 Feb 2017 07:13,49:14,2954,Radiant,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",OG Dota2,"n0tail, JerAx, s4, Fly, ana",28,17,Team VGJ,OG Dota2
3021697759,121723.0,5077,26 Feb 2017 05:52,45:50,2750,Dire,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",OG Dota2,"n0tail, JerAx, s4, Fly, ana",12,31,OG Dota2,Team VGJ
3021563452,121704.0,5077,26 Feb 2017 04:15,31:39,1899,Radiant,Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",39,12,Team Liquid,TNC Pro Team
3021494571,121704.0,5077,26 Feb 2017 03:18,31:28,1888,Dire,TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",9,25,Team Liquid,TNC Pro Team
3020297232,121548.0,3726,25 Feb 2017 02:50,33:24,2004,Radiant,Geek Fam,"Deth-sama. , Roddgee, Crimson, Teehee, Syeonix",MVP HOT6,"ShuMa, Doctor, ReiSeN,  , Grace",27,17,Geek Fam,MVP HOT6
3020178336,,3726,25 Feb 2017 02:01,27:00,1620,Dire,MVP HOT6,"ShuMa, Doctor, ReiSeN,  , Grace",Geek Fam,"Deth-sama. , Roddgee, Crimson, Teehee, Syeonix",8,26,Geek Fam,MVP HOT6
3020162435,121520.0,5077,25 Feb 2017 01:55,37:33,2253,Dire,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",19,29,Team VGJ,the wings gaming
3019998050,121520.0,5077,25 Feb 2017 12:44,36:48,2208,Dire,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",14,38,Team VGJ,the wings gaming
3019798451,121465.0,5077,25 Feb 2017 11:07,45:21,2721,Dire,Team Secret,"pieliedie, Puppey, MP, MidOne, KheZu",TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",15,36,TNC Pro Team,Team Secret
3019669867,121465.0,5077,25 Feb 2017 10:02,40:55,2455,Dire,TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",Team Secret,"pieliedie, Puppey, MP, MidOne, KheZu",9,27,Team Secret,TNC Pro Team
3019553801,121465.0,5077,25 Feb 2017 09:04,32:31,1951,Radiant,TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",Team Secret,"pieliedie, Puppey, MP, MidOne, KheZu",26,7,TNC Pro Team,Team Secret
3019353415,121430.0,5077,25 Feb 2017 07:13,59:40,3580,Radiant,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",Digital Chaos,"MoonMeander, w33, Resolut1on, MiSeRy, Saksa",49,29,Team VGJ,Digital Chaos
3019241625,121430.0,5077,25 Feb 2017 06:02,45:41,2741,Dire,Digital Chaos,"MoonMeander, w33, Resolut1on, MiSeRy, Saksa",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",14,31,Team VGJ,Digital Chaos
3019107360,121411.0,5077,25 Feb 2017 04:22,50:48,3048,Dire,iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",28,40,TNC Pro Team,iG.Vitality
3019035018,121411.0,5077,25 Feb 2017 03:22,37:41,2261,Dire,iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",19,31,TNC Pro Team,iG.Vitality
3017670954,121171.0,5077,24 Feb 2017 12:48,32:21,1941,Dire,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",11,19,Team Liquid,the wings gaming
3017538227,121171.0,5077,24 Feb 2017 11:35,38:53,2333,Radiant,Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",28,17,Team Liquid,the wings gaming
3017353522,121152.0,5077,24 Feb 2017 09:46,52:15,3135,Radiant,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",Digital Chaos,"MoonMeander, w33, Resolut1on, MiSeRy, Saksa",23,28,the wings gaming,Digital Chaos
3017221173,121152.0,5077,24 Feb 2017 08:21,48:30,2910,Radiant,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",Digital Chaos,"MoonMeander, w33, Resolut1on, MiSeRy, Saksa",33,20,the wings gaming,Digital Chaos
3017039372,121132.0,5077,24 Feb 2017 06:04,44:23,2663,Radiant,Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",32,19,Team Liquid,Team VGJ
3016975808,121132.0,5077,24 Feb 2017 05:07,26:16,1576,Dire,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",12,19,Team Liquid,Team VGJ
3016869728,121132.0,5077,24 Feb 2017 03:15,1:18:35,4715,Dire,Team Liquid,"MinD_ContRoL, MATUMBAMAN, KuroKy, GH.GOD, Miracle",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",44,50,Team VGJ,Team Liquid
3015373220,120967.0,5077,23 Feb 2017 10:12,37:36,2256,Radiant,OG Dota2,"n0tail, JerAx, s4, Fly, ana",Team Secret,"pieliedie, Puppey, MP, MidOne, KheZu",30,14,OG Dota2,Team Secret
3015249063,120967.0,5077,23 Feb 2017 08:54,46:18,2778,Dire,Team Secret,"pieliedie, Puppey, MP, MidOne, KheZu",OG Dota2,"n0tail, JerAx, s4, Fly, ana",20,38,OG Dota2,Team Secret
3015128915,120960.0,5077,23 Feb 2017 07:28,25:04,1504,Dire,iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",Team Secret,"pieliedie, Puppey, MP, MidOne, KheZu",0,16,Team Secret,iG.Vitality
3015051422,120960.0,5077,23 Feb 2017 06:25,28:25,1705,Radiant,Team Secret,"pieliedie, Puppey, MP, MidOne, KheZu",iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",17,11,Team Secret,iG.Vitality
3014944497,120949.0,5077,23 Feb 2017 04:48,34:06,2046,Radiant,OG Dota2,"n0tail, JerAx, s4, Fly, ana",TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",29,15,OG Dota2,TNC Pro Team
3014869433,120949.0,5077,23 Feb 2017 03:27,47:57,2877,Dire,TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",OG Dota2,"n0tail, JerAx, s4, Fly, ana",26,42,OG Dota2,TNC Pro Team
3013750730,,3726,22 Feb 2017 01:33,31:21,1881,Radiant,Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",Trust,"FeiMao, MyPro, PP, Unknown, WhatThe",25,15,Execration,Trust
3010179177,,3726,20 Feb 2017 03:25,39:27,2367,Dire,Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",18,37,Geek Fam,Execration
3010066730,,3726,20 Feb 2017 02:32,33:50,2030,Radiant,Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",30,13,Geek Fam,Execration
3009877783,,3726,20 Feb 2017 12:58,41:48,2508,Radiant,Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",32,22,Clutch Gamers,Geek Fam
3009785900,,3726,20 Feb 2017 12:07,22:43,1363,Radiant,Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",19,2,Geek Fam,Clutch Gamers
3008300918,,3726,19 Feb 2017 03:52,56:41,3401,Dire,Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",39,45,Clutch Gamers,Execration
3008161872,,3726,19 Feb 2017 02:50,29:46,1786,Radiant,Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",25,8,Clutch Gamers,Execration
3007996626,,3726,19 Feb 2017 01:39,35:06,2106,Radiant,Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",Trust,"FeiMao, Unknown, PP, Unknown, WhatThe",24,18,Execration,Trust
3007804158,,3726,19 Feb 2017 12:12,55:16,3316,Radiant,Trust,"FeiMao, Unknown, PP, Unknown, WhatThe",Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",29,20,Trust,Execration
3005831207,,3726,18 Feb 2017 03:43,29:28,1768,Dire,Trust,"FeiMao, LaKelz, PP, Unknown, WhatThe",TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",9,25,TNC Pro Team,Trust
3005719581,,3726,18 Feb 2017 02:55,26:10,1570,Dire,Trust,"FeiMao, LaKelz, PP, Unknown, WhatThe",TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",8,26,TNC Pro Team,Trust
3005491044,,3726,18 Feb 2017 01:17,59:38,3578,Radiant,TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",36,39,TNC Pro Team,Clutch Gamers
3005342375,,3726,18 Feb 2017 12:07,40:52,2452,Radiant,Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",29,13,Clutch Gamers,TNC Pro Team
3003679406,,3726,17 Feb 2017 03:31,23:26,1406,Dire,Trust,"FeiMao, LaKelz, PP, Unknown, WhatThe",Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",6,26,Geek Fam,Trust
3003551370,,3726,17 Feb 2017 02:35,26:52,1612,Dire,Trust,"FeiMao, LaKelz, PP, Unknown, WhatThe",Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",12,43,Geek Fam,Trust
3003332205,,3726,17 Feb 2017 12:56,1:06:02,3962,Dire,Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",Trust,"FeiMao, LaKelz, PP, Unknown, WhatThe",25,53,Trust,Clutch Gamers
3003231878,,3726,17 Feb 2017 12:03,24:39,1479,Dire,Trust,"FeiMao, LaKelz, PP, Unknown, WhatThe",Clutch Gamers,"rApy-, Boombacs, ARMEL!, FLYSOLO, AB1NG",5,24,Clutch Gamers,Trust
3001656145,,3726,16 Feb 2017 03:22,48:33,2913,Radiant,TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",37,29,TNC Pro Team,Geek Fam
3001543467,,3726,16 Feb 2017 02:29,30:07,1807,Dire,TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",Geek Fam,"Roddgee, Velo, Crimson, Teehee, Syeonix",18,26,Geek Fam,TNC Pro Team
3001338560,,3726,16 Feb 2017 12:50,1:05:16,3916,Radiant,Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",60,45,Execration,TNC Pro Team
3001258873,,3726,16 Feb 2017 12:05,23:01,1381,Dire,Execration,"Kim0, DJ, Joshua #5593, Gabbi, Nando",TNC Pro Team,"ryOyr, Raven, TIMS, Kuku, Sam H",10,27,TNC Pro Team,Execration
2999737824,,3726,15 Feb 2017 03:31,39:12,2352,Radiant,MVP HOT6,"ShuMa, Doctor, ReiSeN,  , Grace",YoungMinds,"Karl, ƒred !, Kirito, Wiz `-, Risen",24,8,MVP HOT6,YoungMinds
2999617933,,3726,15 Feb 2017 02:33,36:19,2179,Radiant,MVP HOT6,"ShuMa, Doctor, ReiSeN,  , Grace",YoungMinds,"Karl, ƒred !, Kirito, Wiz `-, Risen",37,10,MVP HOT6,YoungMinds
2999418594,,3726,15 Feb 2017 12:56,27:33,1653,Dire,YoungMinds,"Karl, ƒred !, Kirito, Wiz `-, Risen",Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",6,34,Mineski,YoungMinds
2999322324,,3726,15 Feb 2017 12:02,28:25,1705,Dire,YoungMinds,"Karl, ƒred !, Kirito, Wiz `-, Risen",Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",12,27,Mineski,YoungMinds
2997793593,,3726,14 Feb 2017 03:24,26:11,1571,Radiant,WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",26,9,WarriorsGaming.Unity,Mineski
2997703501,,3726,14 Feb 2017 02:40,25:42,1542,Radiant,Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",26,11,Mineski,WarriorsGaming.Unity
2997489989,,3726,14 Feb 2017 12:51,26:00,1560,Dire,MVP HOT6,"ShuMa, Doctor, ReiSeN,  , Grace",Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",9,27,Mineski,MVP HOT6
2997416827,,3726,14 Feb 2017 12:07,22:57,1377,Dire,MVP HOT6,"ShuMa, Doctor, ReiSeN,  , Grace",Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",7,21,Mineski,MVP HOT6
2995935151,,3726,13 Feb 2017 03:36,32:45,1965,Dire,YoungMinds,"Karl, ƒred !, Kirito, Wiz `-, Risen",Faceless,"Black^, iceiceice, xy, NutZ, Jabz",19,24,Faceless,YoungMinds
2995828384,,3726,13 Feb 2017 02:45,28:42,1722,Radiant,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",YoungMinds,"Karl, ƒred !, Kirito, Wiz `-, Risen",36,18,Faceless,YoungMinds
2995599563,,3726,13 Feb 2017 12:53,54:12,3252,Dire,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",23,38,WarriorsGaming.Unity,Faceless
2995514811,,3726,13 Feb 2017 12:05,24:21,1461,Radiant,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",29,15,Faceless,WarriorsGaming.Unity
2993854519,,3726,12 Feb 2017 02:39,1:00:26,3626,Radiant,YoungMinds,"Karl, ƒred !, Kirito, Wiz `-, Risen",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",48,34,YoungMinds,WarriorsGaming.Unity
2993658332,118666.0,3726,12 Feb 2017 01:15,26:36,1596,Dire,Unknown Radiant Team,"ShuMa, Doctor, ReiSeN,  , Grace",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",7,27,WarriorsGaming.Unity,Unknown Radiant Team
2993499635,,3726,12 Feb 2017 12:03,41:16,2476,Dire,MVP HOT6,"ShuMa, Doctor, ReiSeN,  , Grace",WarriorsGaming.Unity,"xNova, Ben, NaNa, ah fu , Ah Jit",30,32,WarriorsGaming.Unity,MVP HOT6
2991445403,,3726,11 Feb 2017 03:08,18:10,1090,Radiant,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",MVP HOT6,"ShuMa, Doctor, ReiSeN,  , Grace",18,5,Faceless,MVP HOT6
2991303590,,3726,11 Feb 2017 02:10,34:22,2062,Dire,MVP HOT6,"ShuMa, Doctor, ReiSeN,  , Grace",Faceless,"Black^, iceiceice, xy, NutZ, Jabz",14,32,Faceless,MVP HOT6
2991134529,,3726,11 Feb 2017 12:58,28:00,1680,Radiant,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",16,4,Faceless,Mineski
2991020827,,3726,11 Feb 2017 12:04,31:06,1866,Radiant,Faceless,"Black^, iceiceice, xy, NutZ, Jabz",Mineski,"Meracle♥L, ninjaboogie, raging-_-potato, Julz*, Rr?",24,12,Faceless,Mineski
2975595380,117265.0,3726,05 Feb 2017 02:23,33:14,1994,Dire,Los emos y la conchasumare,"Jen, Luxus, ., Unknown, Kuroyokihime坏",NEIGHBORHOOD TALENT,"MISAEL, .., Lanita, THE SITUATION, Unknown",22,42,NEIGHBORHOOD TALENT,Los emos y la conchasumare
2975524620,117262.0,3726,05 Feb 2017 01:41,18:49,1129,Radiant,GIANDK LOVERS,"MISAEL, .., Lanita, THE SITUATION, Unknown",1 Lose = Disband,"Jen, Luxus, ., Unknown, Kuroyokihime坏",15,7,GIANDK LOVERS,1 Lose = Disband
2975393954,117254.0,3726,05 Feb 2017 12:17,29:51,1791,Dire,PASA LA PLATA,"#w322haa., Carnage, Unknown, Unknown, Arcadia-",NEIGHBORHOOD TALENT,"MISAEL, .., Lanita, THE SITUATION, Unknown",18,28,NEIGHBORHOOD TALENT,PASA LA PLATA
2975314149,117247.0,3726,04 Feb 2017 11:27,28:37,1717,Radiant,NEIGHBORHOOD TALENT,"MISAEL, .., Lanita, THE SITUATION, Unknown",Seven.Lc,"#w322haa., Carnage, Unknown, Unknown, Arcadia-",37,12,NEIGHBORHOOD TALENT,Seven.Lc
2975228026,,3726,04 Feb 2017 10:40,18:46,1126,Radiant,NEIGHBORHOOD TALENT,"MISAEL, .., Lanita, THE SITUATION, Unknown",NO NENAS,"Unknown, Jaken, Unknown, Unknown, Unknown",13,2,NEIGHBORHOOD TALENT,NO NENAS
2975046414,,3726,04 Feb 2017 09:26,46:27,2787,Radiant,Team Inspire ♫,"Jen, Luxus, ., Unknown, @MishoDOTA",Seven Lan Center,"#w322haa., Unknown, Unknown, Unknown, Arcadia-",35,19,Team Inspire ♫,Seven Lan Center
2971840251,,5077,04 Feb 2017 01:53,47:40,2860,Dire,Team NP,"Aui_2000, EternaLEnVy, SVG, MSS, 1437",Digital Chaos,"MoonMeander, w33, Resolut1on, MiSeRy, Saksa",17,26,Digital Chaos,Team NP
